date,day,type,reactions,comments,shares
2011-10-28 18:55:02, 5, photo, 6, 0, 0
2011-10-29 01:25:07, 6, photo, 2, 1, 0
2011-10-29 17:10:10, 6, link, 5, 0, 0
2011-10-29 23:30:18, 6, link, 4, 0, 0
2011-10-31 01:25:07, 1, photo, 1, 0, 0
2011-10-31 15:10:25, 1, photo, 44, 4, 0
2011-10-31 22:58:08, 1, link, 3, 0, 0
2011-11-01 13:35:10, 2, link, 5, 0, 0
2011-11-02 00:10:10, 3, link, 4, 0, 0
2011-11-02 14:30:24, 3, link, 6, 2, 0
2011-11-03 01:15:16, 4, link, 1, 0, 0
2011-11-03 13:15:18, 4, link, 3, 3, 0
2011-11-03 22:45:11, 4, link, 1, 0, 0
