date,day,type,reactions,comments,shares
2011-12-02 03:24:09, 5, photo, 69, 3, 0
2011-12-02 03:56:45, 5, photo, 164, 12, 0
2011-12-02 03:58:02, 5, photo, 220, 12, 0
2011-12-02 04:35:54, 5, link, 57, 0, 0
2011-12-02 04:53:45, 5, photo, 205, 7, 0
2011-12-02 05:12:28, 5, photo, 103, 7, 0
2011-12-02 05:15:21, 5, photo, 313, 12, 0
2011-12-02 05:32:52, 5, status, 44, 0, 0
2011-12-02 06:20:48, 5, photo, 146, 3, 0
2011-12-02 07:16:59, 5, video, 163, 4, 0
2011-12-02 07:24:44, 5, photo, 230, 15, 0
2011-12-02 10:06:51, 5, link, 59, 0, 0
2011-12-02 10:16:46, 5, video, 115, 3, 0
2011-12-05 02:48:32, 1, status, 69, 2, 0
2011-12-05 05:09:59, 1, photo, 116, 1, 0
2011-12-05 05:16:02, 1, link, 95, 2, 0
2011-12-05 05:50:33, 1, link, 83, 1, 0
2011-12-05 23:46:08, 1, link, 172, 12, 0
2011-12-06 00:21:58, 2, video, 69, 2, 0
2011-12-06 04:07:43, 2, link, 50, 0, 0
2011-12-06 05:00:21, 2, photo, 192, 12, 0
2011-12-06 05:31:04, 2, link, 49, 0, 0
2011-12-06 05:50:12, 2, photo, 205, 21, 0
2011-12-06 23:26:45, 2, status, 65, 15, 0
2011-12-07 04:40:13, 3, photo, 208, 7, 0
2011-12-07 06:09:01, 3, photo, 120, 7, 0
2011-12-07 06:12:50, 3, status, 61, 2, 0
2011-12-07 07:06:07, 3, link, 75, 4, 0
2011-12-07 08:01:34, 3, photo, 76, 1, 0
2011-12-07 23:50:56, 3, status, 50, 6, 0
2011-12-08 01:29:17, 4, status, 56, 1, 0
2011-12-08 01:43:45, 4, photo, 225, 25, 0
2011-12-08 02:28:31, 4, status, 62, 24, 0
2011-12-08 04:44:29, 4, photo, 200, 4, 0
2011-12-09 04:27:20, 5, photo, 161, 6, 0
2011-12-09 07:58:53, 5, photo, 103, 0, 0
2011-12-10 01:14:39, 6, link, 84, 1, 0
2011-12-11 23:41:05, 7, status, 109, 1, 0
2011-12-12 00:05:40, 1, status, 69, 12, 0
2011-12-12 02:17:56, 1, link, 126, 7, 0
2011-12-13 00:11:00, 2, link, 45, 0, 0
2011-12-13 00:19:18, 2, link, 117, 3, 0
2011-12-13 05:57:18, 2, link, 92, 4, 0
2011-12-13 06:11:40, 2, status, 57, 1, 0
2011-12-13 09:07:22, 2, link, 140, 0, 0
2011-12-14 00:42:58, 3, link, 79, 1, 0
2011-12-14 02:58:59, 3, link, 58, 0, 0
2011-12-14 04:26:36, 3, link, 68, 0, 0
2011-12-14 04:55:16, 3, link, 56, 3, 0
2011-12-14 05:25:25, 3, photo, 235, 18, 0
2011-12-14 07:10:54, 3, link, 73, 0, 0
2011-12-14 22:14:31, 3, link, 29, 0, 0
2011-12-14 22:22:53, 3, link, 55, 0, 0
2011-12-14 22:56:53, 3, link, 66, 2, 0
2011-12-14 23:08:54, 3, photo, 211, 16, 0
2011-12-15 01:25:25, 4, link, 46, 1, 0
2011-12-15 01:53:38, 4, link, 124, 7, 0
2011-12-15 04:51:11, 4, link, 55, 0, 0
2011-12-15 05:21:23, 4, status, 43, 4, 0
2011-12-15 05:55:21, 4, link, 61, 1, 0
2011-12-15 06:40:00, 4, link, 107, 5, 0
2011-12-15 08:33:37, 4, link, 106, 0, 0
2011-12-15 08:45:22, 4, photo, 139, 2, 0
2011-12-19 01:50:55, 1, photo, 80, 2, 0
2011-12-19 04:44:40, 1, link, 133, 1, 0
2011-12-19 05:45:54, 1, link, 194, 8, 0
2011-12-19 06:15:55, 1, photo, 113, 6, 0
2011-12-19 07:29:54, 1, link, 160, 16, 0
2011-12-20 00:46:16, 2, link, 193, 5, 0
2011-12-20 01:53:54, 2, link, 131, 3, 0
2011-12-20 05:19:15, 2, photo, 235, 13, 0
2011-12-21 00:51:16, 3, link, 70, 1, 0
2011-12-21 01:51:09, 3, link, 64, 1, 0
2011-12-21 02:13:12, 3, link, 69, 0, 0
2011-12-21 05:30:56, 3, link, 94, 0, 0
2011-12-21 06:59:15, 3, link, 122, 1, 0
2011-12-21 07:12:11, 3, video, 284, 21, 0
2011-12-22 01:27:00, 4, link, 117, 1, 0
2011-12-22 03:15:11, 4, link, 72, 1, 0
2011-12-22 04:36:08, 4, photo, 216, 18, 0
2011-12-23 00:30:10, 5, photo, 169, 6, 0
2011-12-23 00:44:51, 5, link, 84, 8, 0
2011-12-23 00:52:27, 5, link, 90, 0, 0
2011-12-23 00:56:04, 5, link, 76, 4, 0
2011-12-23 01:01:21, 5, link, 69, 0, 0
2011-12-23 01:12:12, 5, photo, 303, 14, 0
2011-12-23 01:29:43, 5, photo, 154, 3, 0
2011-12-26 02:26:07, 1, link, 86, 0, 0
2011-12-26 04:42:35, 1, link, 276, 13, 0
2011-12-26 06:04:16, 1, link, 95, 0, 0
2011-12-26 07:20:24, 1, video, 89, 1, 0
2011-12-26 07:46:10, 1, photo, 369, 20, 0
2011-12-26 23:57:13, 1, link, 132, 2, 0
2011-12-27 05:26:11, 2, photo, 248, 25, 0
2011-12-27 06:01:09, 2, link, 67, 1, 0
2011-12-28 01:54:08, 3, video, 203, 13, 0
2011-12-28 03:23:29, 3, photo, 246, 8, 0
2011-12-28 09:22:34, 3, link, 128, 13, 0
2011-12-31 03:44:33, 6, photo, 415, 23, 0
2012-01-06 05:24:56, 5, link, 188, 5, 0
2012-01-07 00:43:01, 6, link, 105, 0, 0
2012-01-07 00:53:01, 6, link, 125, 3, 0
2012-01-07 00:59:38, 6, link, 102, 2, 0
2012-01-07 01:13:36, 6, link, 203, 1, 0
2012-01-07 02:01:56, 6, link, 93, 1, 0
2012-01-07 02:04:58, 6, link, 231, 7, 0
